31039810	2046414796	[(0.39437327, 'server_room'), (0.21687622, 'clean_room'), (0.11866713, 'motel'), (0.035307087, 'physics_laboratory'), (0.03270356, 'recreation_room')]	[(0.041844342105041114, 'man-made'), (0.03282020403210888, 'no horizon'), (0.028256594282980458, 'enclosed area'), (0.019169035861150516, 'metal'), (0.01561933947816809, 'matte'), (0.014851232814803939, 'natural light'), (0.014721771403698689, 'glossy'), (0.014349525459966832, 'open area'), (0.01380964776863646, 'competing')]	(0.1, True)
34058936	733220750	[(0.69593257, 'artists_loft'), (0.07067345, 'living_room'), (0.027000813, 'recreation_room'), (0.019018335, 'attic'), (0.0150469, 'bedchamber')]	[(0.06888350358821017, 'enclosed area'), (0.04620190906553481, 'no horizon'), (0.037359210794180274, 'man-made'), (0.029011612894361338, 'wood'), (0.022081551081386083, 'glass'), (0.019555079153158315, 'indoor lighting'), (0.018955369648543885, 'reading'), (0.01623238967370627, 'glossy'), (0.014123637896851634, 'soothing')]	(0.0, True)
39254241	1503614516	[(0.4966818, 'shower'), (0.4335955, 'bathroom'), (0.01024206, 'kitchen'), (0.009407645, 'utility_room'), (0.009359653, 'sauna')]	[(0.056918954706246035, 'enclosed area'), (0.05665733829608648, 'no horizon'), (0.0409625827524564, 'man-made'), (0.018593783927061763, 'glossy'), (0.017988126502348985, 'wood'), (0.017680547788377465, 'glass'), (0.014907685964214407, 'indoor lighting'), (0.014209360796754745, 'matte'), (0.014057458195158523, 'natural light')]	(0.0, True)
1263620314314079493	2058085035	[(0.5806503, 'hotel_room'), (0.21650045, 'bedroom'), (0.1324192, 'youth_hostel'), (0.02270337, 'bedchamber'), (0.010074607, 'dorm_room')]	[(0.06095931513820544, 'enclosed area'), (0.05250564685489546, 'no horizon'), (0.035606946196850155, 'man-made'), (0.021911618147991172, 'wood'), (0.018043344289789116, 'soothing'), (0.017852581384845547, 'glossy'), (0.01741148250578288, 'glass'), (0.015971580554418514, 'reading'), (0.015876460077223833, 'vertical components')]	(0.0, True)
53860867	2173140837	[(0.82720155, 'television_room'), (0.080164, 'hotel_room'), (0.024467252, 'bedroom'), (0.015686423, 'living_room'), (0.011419954, 'bedchamber')]	[(0.03938003163369837, 'man-made'), (0.03400145505288848, 'enclosed area'), (0.029281512495577845, 'no horizon'), (0.022557024417667146, 'wood'), (0.02229212692299633, 'natural light'), (0.020814211488147376, 'reading'), (0.018391205276034016, 'glass'), (0.017692137573255932, 'soothing'), (0.013837800247985301, 'glossy')]	(0.0, True)
45057972	2102771853	[(0.27050915, 'bedroom'), (0.25369728, 'bedchamber'), (0.107596286, 'childs_room'), (0.09246993, 'television_room'), (0.09104735, 'living_room')]	[(0.08621334063045245, 'enclosed area'), (0.07077065652015387, 'no horizon'), (0.035448895314184777, 'wood'), (0.034939086873850576, 'man-made'), (0.02510040115003354, 'indoor lighting'), (0.018365926878981677, 'glass'), (0.0163567866333549, 'soothing'), (0.01517313507036105, 'reading'), (0.014202545125193844, 'glossy')]	(0.0, True)
907156493869622498	1668574200	[(0.42691338, 'pantry'), (0.34774938, 'closet'), (0.10387677, 'storage_room'), (0.09379545, 'archive'), (0.0048292144, 'alcove')]	[(0.07671637128634451, 'enclosed area'), (0.05503058065677892, 'no horizon'), (0.029721365333513317, 'man-made'), (0.02443287463330606, 'wood'), (0.015832410883977865, 'indoor lighting'), (0.01528090601281311, 'horizontal components'), (0.013424954231749045, 'matte'), (0.013276443449959178, 'reading'), (0.013225630675005364, 'glossy')]	(0.0, True)
1168513158547624989	1919741377	[(0.21525745, 'beauty_salon'), (0.21286632, 'drugstore'), (0.06950223, 'booth/indoor'), (0.06813477, 'jewelry_shop'), (0.064782396, 'clean_room')]	[(0.036668075525277836, 'man-made'), (0.032308871240957354, 'no horizon'), (0.019611456588971503, 'enclosed area'), (0.01810448052600699, 'natural light'), (0.016309298712069365, 'open area'), (0.015161871301063858, 'working'), (0.014668393385654416, 'metal'), (0.01439431290292808, 'sunny'), (0.014326510294229348, 'matte')]	(0.0, True)
54128075	1556010912	[(0.9277548, 'bathroom'), (0.01408505, 'shower'), (0.013008963, 'utility_room'), (0.006465152, 'wet_bar'), (0.006124615, 'biology_laboratory')]	[(0.07536363751957696, 'enclosed area'), (0.07263059872056901, 'no horizon'), (0.03345941069830361, 'man-made'), (0.01769548667479436, 'glossy'), (0.01620028957749043, 'matte'), (0.015496382458462875, 'indoor lighting'), (0.015452862977615807, 'wood'), (0.013900215972973872, 'working'), (0.012584677344890863, 'sterile')]	(0.0, True)
868100255727408940	1626646496	[(0.42599437, 'art_gallery'), (0.16604486, 'artists_loft'), (0.08248384, 'archive'), (0.06340349, 'museum/indoor'), (0.035578974, 'art_studio')]	[(0.040366599353405586, 'man-made'), (0.03765432275352365, 'no horizon'), (0.03313065354404963, 'enclosed area'), (0.016439106533185425, 'natural light'), (0.01415680911055903, 'open area'), (0.014140702065604584, 'indoor lighting'), (0.013540022732790558, 'glass'), (0.013434170034589493, 'wood'), (0.013416578880811636, 'vertical components')]	(0.0, True)
1424661355462556644	2179701286	[(0.48645025, 'kitchen'), (0.10566709, 'galley'), (0.102819346, 'restaurant_kitchen'), (0.06791098, 'office_cubicles'), (0.027853046, 'wet_bar')]	[(0.07231700814238107, 'enclosed area'), (0.050701552751558555, 'no horizon'), (0.03645424797538761, 'man-made'), (0.030617063928196023, 'indoor lighting'), (0.023486942625845986, 'glossy'), (0.018029130209527826, 'wood'), (0.013711330402834171, 'matte'), (0.012889338549695876, 'horizontal components'), (0.012711979507581664, 'metal')]	(0.0, True)
1218016316190525409	2012182743	[(0.4709034, 'television_room'), (0.08372027, 'living_room'), (0.061652318, 'reception'), (0.05010821, 'hotel_room'), (0.04934839, 'conference_room')]	[(0.04402538511826758, 'enclosed area'), (0.043170251054797895, 'man-made'), (0.0395733540748199, 'no horizon'), (0.024688142576252004, 'wood'), (0.020040851651301372, 'reading'), (0.017831314274022403, 'indoor lighting'), (0.0170234916698663, 'glossy'), (0.016961112511969623, 'glass'), (0.01596022772594316, 'soothing')]	(0.0, True)
578448713471243032	2086031147	[(0.48558456, 'garage/outdoor'), (0.16068517, 'driveway'), (0.12853844, 'beach_house'), (0.074931346, 'manufactured_home'), (0.029121155, 'house')]	[(0.06253708057756562, 'natural light'), (0.05796538906478583, 'man-made'), (0.048330089700125735, 'open area'), (0.022711380038955155, 'sunny'), (0.01917323056743476, 'shingles'), (0.015476475999579882, 'no horizon'), (0.015247723129471674, 'grass'), (0.014022346371529468, 'clouds'), (0.013537474503324825, 'glass')]	(0.9, False)
1172960962030755579	1936040365	[(0.8039406, 'shower'), (0.122494854, 'bathroom'), (0.033448905, 'sauna'), (0.010064545, 'utility_room'), (0.004096141, 'alcove')]	[(0.04883150976296201, 'no horizon'), (0.046764672978654165, 'enclosed area'), (0.040910528961859725, 'man-made'), (0.017003215047695197, 'wood'), (0.01613716931420772, 'natural light'), (0.014329559709387919, 'glossy'), (0.014014782346782894, 'vertical components'), (0.013377098057263954, 'dry'), (0.013132711945413563, 'glass')]	(0.0, True)
1350301349533798573	2127035474	[(0.500681, 'balcony/interior'), (0.2640606, 'beach_house'), (0.05464555, 'balcony/exterior'), (0.030330237, 'promenade'), (0.025242558, 'coast')]	[(0.0733056362469919, 'natural light'), (0.05364609045173379, 'open area'), (0.02902681407133128, 'sunny'), (0.027181332644718927, 'man-made'), (0.024971047285496935, 'far-away horizon'), (0.01917840216326191, 'clouds'), (0.01622160994342225, 'vegetation'), (0.01544774419223501, 'soothing'), (0.015215574612728903, 'foliage')]	(1.0, False)
1050014931634707950	1804359932	[(0.9567486, 'recreation_room'), (0.017247392, 'television_room'), (0.0036230572, 'home_theater'), (0.0029115304, 'jacuzzi/indoor'), (0.0019287769, 'artists_loft')]	[(0.042487370408278664, 'no horizon'), (0.04200488349119152, 'enclosed area'), (0.04103660044353645, 'man-made'), (0.029954235122843856, 'wood'), (0.02069664923563385, 'indoor lighting'), (0.017095189031427656, 'glass'), (0.016418051674437585, 'glossy'), (0.016219416261940216, 'reading'), (0.015971672352114656, 'natural light')]	(0.0, True)
1338376581266983645	2072470997	[(0.18071502, 'conference_room'), (0.100975476, 'jacuzzi/indoor'), (0.067344666, 'swimming_pool/indoor'), (0.065123215, 'recreation_room'), (0.060760178, 'reception')]	[(0.06006979938512735, 'enclosed area'), (0.04349973255047773, 'no horizon'), (0.04171105119226541, 'man-made'), (0.02973601794780284, 'indoor lighting'), (0.02480806766734507, 'wood'), (0.022442393959821186, 'glossy'), (0.018442280987895215, 'reading'), (0.01680115688645279, 'glass'), (0.013621733111546373, 'soothing')]	(0.0, True)
1289859937386513302	2030153366	[(0.7373815, 'bedroom'), (0.19359142, 'bedchamber'), (0.025616812, 'hotel_room'), (0.021604562, 'childs_room'), (0.01142848, 'youth_hostel')]	[(0.05441561020715564, 'man-made'), (0.043747362512963545, 'no horizon'), (0.03857456557277614, 'enclosed area'), (0.020483949488459097, 'natural light'), (0.01825590276817149, 'soothing'), (0.017445078781641227, 'glass'), (0.015797025532881825, 'reading'), (0.015322900434989713, 'glossy'), (0.014639293169047898, 'wood')]	(0.0, True)
1028823591894109461	1784828657	[(0.32450852, 'downtown'), (0.1027397, 'skyscraper'), (0.08812101, 'promenade'), (0.0710229, 'plaza'), (0.063405596, 'canal/urban')]	[(0.07258141550681127, 'man-made'), (0.03989678407970609, 'natural light'), (0.030826924878740804, 'open area'), (0.020461096448237313, 'no horizon'), (0.01934231094271114, 'vertical components'), (0.0167464443346945, 'sunny'), (0.014220301017784065, 'touring'), (0.012575616254893155, 'glossy'), (0.012324347266130653, 'metal')]	(1.0, False)
1179147130529048263	2181580241	[(0.53509325, 'living_room'), (0.12478562, 'artists_loft'), (0.08851452, 'television_room'), (0.041040894, 'bow_window/indoor'), (0.03921378, 'waiting_room')]	[(0.05783063934849663, 'enclosed area'), (0.049804999981110286, 'no horizon'), (0.04242872125275662, 'man-made'), (0.028977106103556804, 'wood'), (0.024451457985283698, 'reading'), (0.022438507331800504, 'glass'), (0.0188017047091203, 'soothing'), (0.01596577704399101, 'natural light'), (0.015123345036584988, 'indoor lighting')]	(0.0, True)
915282958610387164	1694223876	[(0.3168552, 'village'), (0.22510412, 'slum'), (0.09088504, 'kasbah'), (0.06545445, 'residential_neighborhood'), (0.02706524, 'downtown')]	[(0.05989195553960879, 'open area'), (0.05717147529444667, 'natural light'), (0.03434106671269324, 'man-made'), (0.02482771479708697, 'sunny'), (0.02288766668566954, 'far-away horizon'), (0.01930334471828674, 'clouds'), (0.011961400364001984, 'transporting'), (0.011866074884612445, 'dry'), (0.011520099969460013, 'cluttered space')]	(1.0, False)
3497901	1574311229	[(0.8239865, 'phone_booth'), (0.015138268, 'ticket_booth'), (0.012406769, 'home_office'), (0.010059916, 'gas_station'), (0.009891293, 'television_room')]	[(0.05552787926385254, 'man-made'), (0.05505027144514684, 'no horizon'), (0.02897707515491268, 'enclosed area'), (0.02148684347048818, 'natural light'), (0.015923604250112626, 'open area'), (0.01589916719182375, 'wood'), (0.014972504019203355, 'dry'), (0.013943895250671455, 'glass'), (0.013449931433266341, 'cloth')]	(0.2, True)
1321766400547570586	2057191085	[(0.1903721, 'patio'), (0.13291198, 'restaurant_patio'), (0.069425024, 'beach_house'), (0.049262937, 'roof_garden'), (0.04403468, 'picnic_area')]	[(0.07394547405947835, 'man-made'), (0.045468386620728815, 'natural light'), (0.034754756769147806, 'open area'), (0.029126659705872457, 'sunny'), (0.02224107187895074, 'grass'), (0.017850620919143387, 'no horizon'), (0.014872917956490173, 'wood'), (0.014726808017823417, 'vegetation'), (0.013777592829175902, 'reading')]	(1.0, False)
49584574	1286557300	[(0.41952705, 'wet_bar'), (0.25632384, 'bathroom'), (0.049563527, 'alcove'), (0.046440445, 'kitchen'), (0.043180548, 'shower')]	[(0.056849209758357694, 'enclosed area'), (0.05429155730795452, 'no horizon'), (0.043671971406320675, 'man-made'), (0.02778884964010249, 'wood'), (0.017207619011529455, 'indoor lighting'), (0.015858474672858502, 'glass'), (0.015725293146047693, 'glossy'), (0.013758972206275933, 'natural light'), (0.012992718086700062, 'vertical components')]	(0.0, True)
46378081	1580444958	[(0.75959086, 'bedroom'), (0.06553396, 'hotel_room'), (0.044394072, 'bedchamber'), (0.04082, 'youth_hostel'), (0.034340303, 'berth')]	[(0.07105415783862899, 'enclosed area'), (0.06395734244751515, 'no horizon'), (0.04621641243235471, 'man-made'), (0.02054869789300325, 'wood'), (0.01728185520355916, 'glass'), (0.017054079074018146, 'soothing'), (0.015899415144892116, 'reading'), (0.01557341200040463, 'indoor lighting'), (0.013080786840315587, 'carpet')]	(0.0, True)
40421777	1815448395	[(0.19057693, 'staircase'), (0.13343577, 'mezzanine'), (0.10813555, 'basement'), (0.097452395, 'entrance_hall'), (0.09632476, 'waiting_room')]	[(0.07112217764138638, 'enclosed area'), (0.05039648914878317, 'no horizon'), (0.0424925574547416, 'man-made'), (0.023900396610656457, 'indoor lighting'), (0.019032348583645903, 'wood'), (0.014605471839693648, 'horizontal components'), (0.013682453582145197, 'glossy'), (0.012390968830511747, 'reading'), (0.012082803032229257, 'cloth')]	(0.0, True)
1350301349533798573	2127034750	[(0.24552853, 'living_room'), (0.19727625, 'artists_loft'), (0.17063297, 'bedchamber'), (0.08528667, 'bedroom'), (0.029431393, 'attic')]	[(0.0565074212251362, 'man-made'), (0.03662704008207526, 'enclosed area'), (0.03157104033286078, 'no horizon'), (0.025655675976984597, 'wood'), (0.02039639942856028, 'reading'), (0.019488352044166053, 'natural light'), (0.0188573701929315, 'soothing'), (0.0174649146490477, 'glossy'), (0.017456073436052676, 'glass')]	(0.1, True)
922425878368091276	1696069992	[(0.57776606, 'hunting_lodge/outdoor'), (0.08137677, 'garage/outdoor'), (0.060324315, 'chalet'), (0.05859723, 'yard'), (0.055379838, 'oast_house')]	[(0.04981176800635459, 'man-made'), (0.04947686649246354, 'natural light'), (0.04805891843248531, 'open area'), (0.033562935581217083, 'grass'), (0.026950604239352964, 'foliage'), (0.02686014801581622, 'trees'), (0.026040355781175, 'vegetation'), (0.02388385291218657, 'sunny'), (0.022429791678519932, 'leaves')]	(1.0, False)
54128075	1582861211	[(0.29873854, 'entrance_hall'), (0.21728013, 'bow_window/indoor'), (0.098060876, 'alcove'), (0.09133909, 'dining_room'), (0.041084953, 'wet_bar')]	[(0.07970866625325136, 'no horizon'), (0.07950497327995748, 'enclosed area'), (0.051111260557997175, 'man-made'), (0.020787521519753684, 'glass'), (0.018196132824429778, 'indoor lighting'), (0.015916011481506075, 'wood'), (0.014050602423566299, 'vertical components'), (0.012813779150335278, 'glossy'), (0.011547333472928467, 'metal')]	(0.0, True)
1179147130529048263	1982466014	[(0.10357921, 'campsite'), (0.09101724, 'mountain'), (0.06535391, 'volcano'), (0.0578913, 'picnic_area'), (0.05027108, 'valley')]	[(0.05343937872643949, 'natural light'), (0.046968474976185844, 'open area'), (0.030292354743339637, 'sunny'), (0.02523982969697137, 'far-away horizon'), (0.018198192424023076, 'cloth'), (0.01781737631945518, 'natural'), (0.017137401463494958, 'man-made'), (0.01641415291383913, 'rugged scene'), (0.016073929301435495, 'warm')]	(1.0, False)
773416259370739501	2029905119	[(0.30205366, 'landing_deck'), (0.074305266, 'parking_lot'), (0.06750484, 'ocean'), (0.060895164, 'runway'), (0.039019875, 'coast')]	[(0.05837801881219726, 'man-made'), (0.05254363606145472, 'natural light'), (0.0466798092393629, 'open area'), (0.021293119388941358, 'sunny'), (0.020341575680160578, 'far-away horizon'), (0.019221196035193063, 'transporting'), (0.01761515262795714, 'driving'), (0.016785549117338573, 'asphalt'), (0.01645254616516706, 'clouds')]	(1.0, False)
997931134075650382	1765883902	[(0.34137914, 'dining_room'), (0.10696675, 'reception'), (0.103665546, 'wet_bar'), (0.08682537, 'dining_hall'), (0.04673035, 'kitchen')]	[(0.0682124963204203, 'enclosed area'), (0.03887863438032356, 'no horizon'), (0.03465729573410991, 'wood'), (0.02965001822872604, 'indoor lighting'), (0.02594908829167533, 'man-made'), (0.019384990418975505, 'reading'), (0.018514876638388914, 'glass'), (0.017955797074862518, 'glossy'), (0.01775971565006236, 'eating')]	(0.0, True)
780330172138853428	1561377755	[(0.4934845, 'bedroom'), (0.36587176, 'bedchamber'), (0.040764887, 'hotel_room'), (0.025024552, 'alcove'), (0.018687533, 'attic')]	[(0.059834442834324014, 'enclosed area'), (0.04805749582022066, 'man-made'), (0.045957371109648974, 'no horizon'), (0.023454144996894143, 'wood'), (0.018313789339296654, 'soothing'), (0.017971049462494695, 'glass'), (0.017710864677765645, 'reading'), (0.017405574562981318, 'indoor lighting'), (0.015310911527528025, 'natural light')]	(0.0, True)
49457568	1799898209	[(0.1529413, 'wet_bar'), (0.15135682, 'dining_room'), (0.10232908, 'kitchen'), (0.09663528, 'galley'), (0.08382937, 'entrance_hall')]	[(0.06186575141228702, 'enclosed area'), (0.05197573160705605, 'wood'), (0.04155098671852765, 'no horizon'), (0.03863435558100385, 'man-made'), (0.023385390604587507, 'indoor lighting'), (0.018583982942545686, 'glass'), (0.018026741786220987, 'glossy'), (0.01698921494792764, 'reading'), (0.015125004209342504, 'eating')]	(0.0, True)
